WEEKDAY,HOUR,dow,UNIQUEID,ENTRYDIFF,EXITDIFF,TRAFFIC,DURATION,AVG_TRAFFIC,DATETIME,DOW,Avg/TnStl,# of Turnstiles,HOUR,DATETIME,TOTAL,Avg/Hr
Wednesday,0,2,CANAL ST_R139_N090_01-00-00,206,743,949,4,237.25,5/30/18 20:00,,,,,,,
Wednesday,0,2,CANAL ST_R139_N090_01-00-01,525,215,740,4,185,5/30/18 20:00,,,,,,,
Wednesday,0,2,CANAL ST_R139_N090_01-00-02,962,113,1075,4,268.75,5/30/18 20:00,,,,,,,
Wednesday,0,2,CANAL ST_R139_N090_01-03-00,1596,87,1683,4,420.75,5/30/18 20:00,,,,,,,
Wednesday,0,2,CANAL ST_R139_N090_01-05-00,695,94,789,4,197.25,5/30/18 20:00,,,,,,,
,,,,,,,,,,Wednesday,261.8,5,0,5/30/18 20:00,5236,1309
Wednesday,2,2,CANAL ST_R139_N089_00-00-00,185,126,311,4,77.75,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-01,75,20,95,4,23.75,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-02,32,11,43,4,10.75,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-00,32,18,50,4,12.5,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-01,98,18,116,4,29,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-02,345,36,381,4,95.25,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-00,335,5,340,4,85,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-01,125,7,132,4,33,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-02,75,36,111,4,27.75,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-00,40,94,134,4,33.5,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-01,99,24,123,4,30.75,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-02,329,42,371,4,92.75,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-00,36,139,175,4,43.75,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-01,106,34,140,4,35,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-02,173,19,192,4,48,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-03-00,386,23,409,4,102.25,5/16/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-05-00,86,8,94,4,23.5,5/16/18 0:00,,,,,,,
,,,,,,,,,,Wednesday,47.30882353,17,2,5/16/18 0:00,3217,804.25
Wednesday,2,2,CANAL ST_R139_N089_00-00-00,176,139,315,4,78.75,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-01,72,37,109,4,27.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-02,36,7,43,4,10.75,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-00,50,7,57,4,14.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-01,106,9,115,4,28.75,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-02,341,32,373,4,93.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-00,355,2,357,4,89.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-01,130,1,131,4,32.75,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-02,99,26,125,4,31.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-00,44,87,131,4,32.75,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-01,90,39,129,4,32.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-02,317,59,376,4,94,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-00,27,130,157,4,39.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-01,81,48,129,4,32.25,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-02,183,19,202,4,50.5,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-03-00,438,26,464,4,116,5/23/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-05-00,83,16,99,4,24.75,5/23/18 0:00,,,,,,,
,,,,,,,,,,Wednesday,48.70588235,17,2,5/23/18 0:00,3312,828
Wednesday,2,2,CANAL ST_R139_N089_00-00-00,166,144,310,4,77.5,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-01,84,33,117,4,29.25,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-02,54,11,65,4,16.25,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-00,44,20,64,4,16,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-01,124,31,155,4,38.75,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-02,316,48,364,4,91,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-00,377,9,386,4,96.5,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-01,126,7,133,4,33.25,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-02,86,29,115,4,28.75,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-00,41,90,131,4,32.75,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-01,103,31,134,4,33.5,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-02,319,52,371,4,92.75,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-00,56,135,191,4,47.75,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-01,102,34,136,4,34,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-02,201,25,226,4,56.5,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-03-00,360,26,386,4,96.5,5/30/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-05-00,76,23,99,4,24.75,5/30/18 0:00,,,,,,,
,,,,,,,,,,Wednesday,49.75,17,2,5/30/18 0:00,3383,845.75
Wednesday,2,2,CANAL ST_R139_N089_00-00-00,173,196,369,4,92.25,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-01,62,30,92,4,23,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-00-02,46,14,60,4,15,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-00,57,17,74,4,18.5,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-01,139,17,156,4,39,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-03-02,400,31,431,4,107.75,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-00,366,9,375,4,93.75,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-01,140,10,150,4,37.5,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-04-02,121,15,136,4,34,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-00,58,116,174,4,43.5,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-01,66,42,108,4,27,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N089_00-06-02,240,62,302,4,75.5,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-00,29,171,200,4,50,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-01,120,48,168,4,42,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-00-02,195,31,226,4,56.5,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-03-00,467,21,488,4,122,6/6/18 0:00,,,,,,,
Wednesday,2,2,CANAL ST_R139_N090_01-05-00,100,12,112,4,28,6/6/18 0:00,,,,,,,
,,,,,,,,,,Wednesday,53.25,17,2,6/6/18 0:00,3621,905.25
Wednesday,3,2,CANAL ST_R462_A043_00-00-00,210,51,261,4,65.25,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-01,224,108,332,4,83,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-02,347,69,416,4,104,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-00,96,7,103,4,25.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-02,52,4,56,4,14,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-03,51,9,60,4,15,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-04,51,22,73,4,18.25,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-00,173,54,227,4,56.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-01,97,30,127,4,31.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-02,114,55,169,4,42.25,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-00,33,3,36,4,9,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-01,125,1,126,4,31.5,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-02,200,2,202,4,50.5,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-03,93,6,99,4,24.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-00,114,40,154,4,38.5,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-01,146,75,221,4,55.25,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-00,192,5,197,4,49.25,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-01,259,8,267,4,66.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-02,147,16,163,4,40.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-03,40,120,160,4,40,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-04,89,81,170,4,42.5,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-05,30,51,81,4,20.25,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-06,94,118,212,4,53,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-07,66,64,130,4,32.5,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-08,32,83,115,4,28.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-01,391,68,459,4,114.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-02,298,39,337,4,84.25,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-00,82,2,84,4,21,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-01,130,10,140,4,35,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-02,287,15,302,4,75.5,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-00,43,121,164,4,41,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-01,20,35,55,4,13.75,5/16/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-02,9,52,61,4,15.25,5/16/18 1:00,,,,,,,
,,,,,,,,,,Wednesday,43.62878788,33,3,5/16/18 1:00,5759,1439.75
Wednesday,3,2,CANAL ST_R462_A043_00-00-00,215,71,286,4,71.5,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-01,215,120,335,4,83.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-02,332,104,436,4,109,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-00,104,25,129,4,32.25,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-01,85,6,91,4,22.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-02,52,3,55,4,13.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-03,55,6,61,4,15.25,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-04,55,19,74,4,18.5,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-00,213,107,320,4,80,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-01,131,25,156,4,39,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-02,140,75,215,4,53.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-00,29,1,30,4,7.5,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-01,90,1,91,4,22.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-02,142,1,143,4,35.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-03,161,5,166,4,41.5,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-00,107,33,140,4,35,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-01,158,65,223,4,55.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-00,235,17,252,4,63,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-01,283,12,295,4,73.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-02,190,21,211,4,52.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-03,54,131,185,4,46.25,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-04,70,56,126,4,31.5,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-05,42,21,63,4,15.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-06,124,135,259,4,64.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-07,85,55,140,4,35,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-08,32,91,123,4,30.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-01,467,78,545,4,136.25,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-02,319,54,373,4,93.25,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-00,75,10,85,4,21.25,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-01,127,11,138,4,34.5,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-02,229,11,240,4,60,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-00,53,106,159,4,39.75,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-01,24,30,54,4,13.5,5/23/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-02,22,32,54,4,13.5,5/23/18 1:00,,,,,,,
,,,,,,,,,,Wednesday,45.97794118,34,3,5/23/18 1:00,6253,1563.25
Wednesday,3,2,CANAL ST_R462_A043_00-00-00,203,52,255,4,63.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-01,216,97,313,4,78.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-02,300,77,377,4,94.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-00,93,26,119,4,29.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-01,66,10,76,4,19,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-02,60,13,73,4,18.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-03,50,16,66,4,16.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-04,55,33,88,4,22,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-00,163,57,220,4,55,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-01,124,30,154,4,38.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-02,127,50,177,4,44.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-00,31,5,36,4,9,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-01,108,6,114,4,28.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-02,142,5,147,4,36.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-03,167,16,183,4,45.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-00,114,37,151,4,37.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-01,168,94,262,4,65.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-00,258,48,306,4,76.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-01,265,17,282,4,70.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-02,210,20,230,4,57.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-03,40,99,139,4,34.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-04,80,35,115,4,28.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-05,29,11,40,4,10,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-06,102,103,205,4,51.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-07,74,54,128,4,32,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-08,26,37,63,4,15.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-01,499,74,573,4,143.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-02,334,46,380,4,95,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-00,55,10,65,4,16.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-01,94,8,102,4,25.5,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-02,233,14,247,4,61.75,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-00,45,119,164,4,41,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-01,23,58,81,4,20.25,5/30/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-02,13,58,71,4,17.75,5/30/18 1:00,,,,,,,
,,,,,,,,,,Wednesday,44.13235294,34,3,5/30/18 1:00,6002,1500.5
Wednesday,3,2,CANAL ST_R462_A043_00-00-00,222,67,289,4,72.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-01,258,88,346,4,86.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-00-02,319,94,413,4,103.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-00,110,21,131,4,32.75,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-01,87,7,94,4,23.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-02,102,12,114,4,28.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-03,76,13,89,4,22.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-03-04,72,30,102,4,25.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-00,211,48,259,4,64.75,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-01,148,37,185,4,46.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R462_A043_00-06-02,162,56,218,4,54.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-01,111,7,118,4,29.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-02,139,8,147,4,36.75,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-00-03,180,9,189,4,47.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-00,85,37,122,4,30.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-03-01,166,72,238,4,59.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-00,261,42,303,4,75.75,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-01,323,21,344,4,86,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-02,246,18,264,4,66,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-03,48,124,172,4,43,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-04,89,39,128,4,32,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-05,43,8,51,4,12.75,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-06,118,123,241,4,60.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-07,89,51,140,4,35,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R463_A046_00-06-08,29,53,82,4,20.5,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-01,457,66,523,4,130.75,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R118_A066_00-00-02,334,47,381,4,95.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-00,88,5,93,4,23.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-01,134,7,141,4,35.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R119_00-00-02,289,12,301,4,75.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-00,41,118,159,4,39.75,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-01,20,45,65,4,16.25,6/6/18 1:00,,,,,,,
Wednesday,3,2,CANAL ST_R320_R120_01-00-02,11,61,72,4,18,6/6/18 1:00,,,,,,,
,,,,,,,,,,Wednesday,49.34848485,33,3,6/6/18 1:00,6514,1628.5
Wednesday,6,2,CANAL ST_R139_N089_00-00-00,26,15,41,4,10.25,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-00-01,4,1,5,4,1.25,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-00-02,2,2,4,4,1,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-03-00,2,1,3,4,0.75,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-03-01,8,1,9,4,2.25,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-03-02,53,10,63,4,15.75,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-04-00,35,4,39,4,9.75,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-04-02,10,2,12,4,3,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-06-00,2,8,10,4,2.5,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-06-02,34,4,38,4,9.5,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N090_01-00-00,5,7,12,4,3,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N090_01-00-01,5,3,8,4,2,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N090_01-00-02,17,2,19,4,4.75,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N090_01-03-00,50,4,54,4,13.5,5/16/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N090_01-05-00,9,2,11,4,2.75,5/16/18 4:00,,,,,,,
,,,,,,,,,,Wednesday,5.466666667,15,6,5/16/18 4:00,328,82
Wednesday,6,2,CANAL ST_R139_N089_00-00-00,25,33,58,4,14.5,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-00-01,12,3,15,4,3.75,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-03-01,10,3,13,4,3.25,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-03-02,59,7,66,4,16.5,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-04-00,54,2,56,4,14,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-04-01,21,1,22,4,5.5,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-04-02,10,3,13,4,3.25,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-06-00,7,5,12,4,3,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-06-01,12,2,14,4,3.5,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N089_00-06-02,37,8,45,4,11.25,5/23/18 4:00,,,,,,,
Wednesday,6,2,CANAL ST_R139_N090_01-00-00,5,9,14,4,3.5,5/23/18 4:00,,,,,,,
